airline_sentiment,airline,retweet_count,text,tweet_created,lemma
0,0,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,2015-02-20 22:34:27 -0800,"['luggage', 'be', 'severely', 'dent', 'miss', 'wheel', 'come', 'off', 'baggage', 'claim', 'in', 'SAN', 'luggage', 'agent', 'Miranda', '-PRON-', 'think', 'be', 'not', 'any', 'help']"
0,1,0,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,2015-02-19 19:24:38 -0800,"['-PRON-', 'do', 'on', 'a', 'delta', 'flight', 'out', 'of', 'LAX', 'which', 'be', 'why', '-PRON-', 'should', 'be', 'compensate', 'for', '-PRON-', 'rental', 'car', 'there']"
0,2,0,"@SouthwestAir Promotion also said two free round trip flights. Nope, had to pay $200 extra for chi to Vegas. Bait&amp;switch.",2015-02-19 21:58:42 -0800,"['promotion', 'also', 'say', 'two', 'free', 'round', 'trip', 'flight', 'nope', 'have', 'to', 'pay', '$', '200', 'extra', 'for', 'chi', 'to', 'Vegas', 'Bait&amp;switch']"
0,2,0,".@SouthwestAir I appreciate that, and not to be rude, but it doesn't solve much. You should AT LEAST cover the cost of stolen goods.",2015-02-17 18:48:09 -0800,"['.@SouthwestAir', '-PRON-', 'appreciate', 'that', 'and', 'not', 'to', 'be', 'rude', 'but', '-PRON-', 'do', 'not', 'solve', 'much', '-PRON-', 'should', 'at', 'least', 'cover', 'the', 'cost', 'of', 'steal', 'good']"
0,1,0,@united waiting 12 mins and counting to get through to Global Services....something going on?,2015-02-20 21:46:44 -0800,"['wait', '12', 'min', 'and', 'count', 'to', 'get', 'through', 'to', 'Global', 'Services', 'something', 'go', 'on']"
0,4,0,@USAirways I cant get anyone on the phone to help with award travel.Purchased extra miles and 10 minutes Late Flightr the miles needed was raised.,2015-02-24 11:12:48 -0800,"['-PRON-', 'can', 'not', 'get', 'anyone', 'on', 'the', 'phone', 'to', 'help', 'with', 'award', 'travel', 'purchase', 'extra', 'mile', 'and', '10', 'minute', 'late', 'Flightr', 'the', 'mile', 'need', 'be', 'raise']"
0,5,0,@AmericanAir two delayed flights today that weren't weather reLate Flightd. Keep up the good work!,2015-02-22 14:04:59 -0800,"['two', 'delay', 'flight', 'today', 'that', 'be', 'not', 'weather', 'reLate', 'Flightd', 'keep', 'up', 'the', 'good', 'work']"
0,4,0,"@USAirways Been on hold for over 5 hours! I believe I was overcharged $200 for my flight, I need an immediate explanation. HELP",2015-02-24 08:25:26 -0800,"['be', 'on', 'hold', 'for', 'over', '5', 'hour', '-PRON-', 'believe', '-PRON-', 'be', 'overcharge', '$', '200', 'for', '-PRON-', 'flight', '-PRON-', 'need', 'an', 'immediate', 'explanation', 'HELP']"
0,4,0,@USAirways 4 hours... 4 hours... FOUR HOURS.  It's like this is a joke to you.,2015-02-17 16:47:05 -0800,"['4', 'hour', '4', 'hour', 'four', 'hour', '-PRON-', 'be', 'like', 'this', 'be', 'a', 'joke', 'to', '-PRON-']"
0,1,0,@United @UnitedAirlines and the hits keep on coming. http://t.co/44ZHmfDIW6 #unitedfail #unitedwithivy,2015-02-17 22:46:27 -0800,"['and', 'the', 'hit', 'keep', 'on', 'come', 'unitedfail', 'unitedwithivy']"
0,1,0,@united Pay for my hotel.... I'm a broke student #help,2015-02-21 18:24:14 -0800,"['pay', 'for', '-PRON-', 'hotel', '-PRON-', 'be', 'a', 'broke', 'student', 'help']"
0,4,0,@USAirways you're really fudgin up with all these delays 😡 #justwantmybed,2015-02-22 19:25:47 -0800,"['-PRON-', 'be', 'really', 'fudgin', 'up', 'with', 'all', 'these', 'delay', '😡', 'justwantmybe']"
0,4,0,"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",2015-02-21 19:38:24 -0800,"['-PRON-', 'wait', 'over', 'two', 'hour', 'on', 'the', 'phone', 'have', 'to', 'book', 'and', 'get', 'to', 'MI', 'family', 'member', 'very', 'ill', 'time', 'of', 'the', 'essence']"
0,5,0,"@americanair Can you tell me where my luggage is? I was on flight 1644 SNA to DFW and my flight to MKE was Cancelled Flightled, so got rebooked to ORD",2015-02-23 12:17:29 -0800,"['Can', '-PRON-', 'tell', '-PRON-', 'where', '-PRON-', 'luggage', 'be', '-PRON-', 'be', 'on', 'flight', '1644', 'SNA', 'to', 'DFW', 'and', '-PRON-', 'flight', 'to', 'MKE', 'be', 'cancel', 'Flightled', 'so', 'get', 'rebooke', 'to', 'ORD']"
0,4,0,@USAirways flight to Des Moines Cancelled Flightled. Unacceptable to be booked on flight on Tuesday because of work commitments. 2hrs on hold,2015-02-22 02:56:41 -0800,"['flight', 'to', 'Des', 'Moines', 'cancel', 'Flightled', 'unacceptable', 'to', 'be', 'book', 'on', 'flight', 'on', 'Tuesday', 'because', 'of', 'work', 'commitment', '2hrs', 'on', 'hold']"
0,1,0,@united fuck you for not caring 😢,2015-02-22 06:45:30 -0800,"['fuck', '-PRON-', 'for', 'not', 'care', '😢']"
0,3,0,"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form",2015-02-23 05:06:55 -0800,"['be', '-PRON-', 'have', 'any', 'issue', 'with', 'online', 'check', 'in', '-PRON-', 'colleague', 'and', '-PRON-', 'be', 'get', 'Webpage', 'not', 'available', 'after', 'submit', 'online', 'form']"
0,4,0,@USAirways I will never fly @USAirways again,2015-02-23 13:26:21 -0800,"['-PRON-', 'will', 'never', 'fly', 'again']"
0,3,0,@JetBlue Thanks. So the delay was the result of scheduling issues more than weather reLate Flightd problems?,2015-02-22 17:37:57 -0800,"['thanks', 'so', 'the', 'delay', 'be', 'the', 'result', 'of', 'scheduling', 'issue', 'more', 'than', 'weather', 'relate', 'Flightd', 'problem']"
0,1,0,@united Please consider letting flyers with no overhead bin items board/deplane first (after first class). Make sense?,2015-02-19 06:07:17 -0800,"['please', 'consider', 'let', 'flyer', 'with', 'no', 'overhead', 'bin', 'items', 'board', 'deplane', 'first', 'after', 'first', 'class', 'make', 'sense']"
0,4,0,@USAirways 😂. Passed frustrated 4 hours ago after being asked to get off the first plane I sat on for an hour.,2015-02-19 08:16:32 -0800,"['😂', 'Passed', 'frustrated', '4', 'hour', 'ago', 'after', 'be', 'ask', 'to', 'get', 'off', 'the', 'first', 'plane', '-PRON-', 'sit', 'on', 'for', 'an', 'hour']"
0,3,0,@JetBlue Noooo!! Why is our previously direct flight from FLL&gt;SFO diverted to LAS? Now arriving almost 2 hrs Late Flightr. 👎,2015-02-20 14:06:14 -0800,"['Noooo', 'why', 'be', '-PRON-', 'previously', 'direct', 'flight', 'from', 'fll&gt;sfo', 'divert', 'to', 'LAS', 'now', 'arrive', 'almost', '2', 'hrs', 'late', 'Flightr', '👎']"
0,2,0,@SouthwestAir mins and no answer. My wife and baby need to get on that flight. She arrived 2 hrs prior. Please help. Venetia Crook,2015-02-24 08:23:08 -0800,"['min', 'and', 'no', 'answer', '-PRON-', 'wife', 'and', 'baby', 'need', 'to', 'get', 'on', 'that', 'flight', '-PRON-', 'arrive', '2', 'hrs', 'prior', 'please', 'help', 'Venetia', 'Crook']"
0,4,0,"@USAirways flt 4439 is on the ground, but you don't have a gate for us at dca. Why is this happening?",2015-02-17 20:05:23 -0800,"['flt', '4439', 'be', 'on', 'the', 'ground', 'but', '-PRON-', 'do', 'not', 'have', 'a', 'gate', 'for', '-PRON-', 'at', 'dca', 'why', 'be', 'this', 'happening']"
0,5,0,"@AmericanAir SJC-&gt;LAX. After the fourth time, I gave up!",2015-02-23 08:51:16 -0800,"['SJC-&gt;LAX', 'after', 'the', 'fourth', 'time', '-PRON-', 'give', 'up']"
0,1,0,@united Now about two dozen back in line to see a single CSR for reFlight Booking Problems final leg. (Kiosks on fritz.),2015-02-23 00:04:18 -0800,"['now', 'about', 'two', 'dozen', 'back', 'in', 'line', 'to', 'see', 'a', 'single', 'csr', 'for', 'reFlight', 'Booking', 'Problems', 'final', 'leg', 'Kiosks', 'on', 'fritz']"
0,4,0,@USAirways  2 hours on hold and issue still not resolved. hope to make my flight in 12 hours. for every minute of talk = 20 minutes of hold,2015-02-20 16:49:26 -0800,"['2', 'hour', 'on', 'hold', 'and', 'issue', 'still', 'not', 'resolve', 'hope', 'to', 'make', '-PRON-', 'flight', 'in', '12', 'hour', 'for', 'every', 'minute', 'of', 'talk', '=', '20', 'minute', 'of', 'hold']"
0,2,0,"@SouthwestAir Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're 6'4.",2015-02-19 14:37:30 -0800,"['problem', 'be', '-PRON-', 'be', 'not', 'issue', 'a', 'position', 'until', 'today', 'at', 'the', 'gate', 'and', 'no', 'option', 'to', 'upgrade', 'not', 'good', 'when', '-PRON-', 'be', ""6'4""]"
0,5,0,@AmericanAir Err 2 hour wait time for the Exec. Plat. line?,2015-02-22 22:13:38 -0800,"['Err', '2', 'hour', 'wait', 'time', 'for', 'the', 'Exec', 'Plat', 'line']"
0,2,0,@SouthwestAir Please update your website,2015-02-18 15:31:29 -0800,"['please', 'update', '-PRON-', 'website']"
0,2,0,@SouthwestAir most other carriers were flying out way past SW Cancelled Flightlation. @AlaskaAir and @JetBlue got their passengers out much Late Flightr!!!!!,2015-02-22 13:50:22 -0800,"['most', 'other', 'carrier', 'be', 'fly', 'out', 'way', 'past', 'SW', 'Cancelled', 'Flightlation', 'and', 'get', '-PRON-', 'passenger', 'out', 'much', 'Late', 'Flightr']"
0,3,0,@JetBlue I thought being a mosaic member had 'perks' the best part is instead of checking the extra 5lbs I'm carrying it on 😒,2015-02-22 18:07:24 -0800,"['-PRON-', 'think', 'be', 'a', 'mosaic', 'member', 'have', 'perk', 'the', 'good', 'part', 'be', 'instead', 'of', 'check', 'the', 'extra', '5lbs', '-PRON-', 'be', 'carry', '-PRON-', 'on', '😒']"
0,2,0,@SouthwestAir I think I'm shot. Can't find a flight that arrives before business (SAN) on thu. Really want to go too.,2015-02-17 11:01:37 -0800,"['-PRON-', 'think', '-PRON-', 'be', 'shoot', 'can', 'not', 'find', 'a', 'flight', 'that', 'arrive', 'before', 'business', 'SAN', 'on', 'thu', 'really', 'want', 'to', 'go', 'too']"
0,1,0,.@united call my work and tell them it's your fault I'm Late Flight,2015-02-17 07:12:58 -0800,"['.@united', 'call', '-PRON-', 'work', 'and', 'tell', '-PRON-', '-PRON-', 'be', '-PRON-', 'fault', '-PRON-', 'be', 'Late', 'Flight']"
0,2,0,@SouthwestAir On hold with airline 45 min and counting. Service is terrible!,2015-02-21 19:26:57 -0800,"['on', 'hold', 'with', 'airline', '45', 'min', 'and', 'count', 'service', 'be', 'terrible']"
0,1,0,@united FLT 3444 delayed because of maintenance - that's fixed but can't board because flight crew didn't stay in boarding area #fail,2015-02-20 08:42:01 -0800,"['FLT', '3444', 'delay', 'because', 'of', 'maintenance', 'that', 'be', 'fix', 'but', 'can', 'not', 'board', 'because', 'flight', 'crew', 'do', 'not', 'stay', 'in', 'boarding', 'area', 'fail']"
0,4,0,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,2015-02-21 20:40:04 -0800,"['flight', '496', 'how', 'be', 'u', 'go', 'to', 'compensate', '-PRON-', 'for', 'sit', 'on', 'the', 'tarmac', 'for', '90', '+', 'min', 'and', 'miss', '-PRON-', 'PHX', 'BOS', 'connection']"
0,1,0,@united sure... You've been saying that for as long as I've been tweeting about your obsolete fleet.  Promises are free.,2015-02-19 06:11:28 -0800,"['sure', '-PRON-', 'have', 'be', 'say', 'that', 'for', 'as', 'long', 'as', '-PRON-', 'have', 'be', 'tweet', 'about', '-PRON-', 'obsolete', 'fleet', 'promise', 'be', 'free']"
0,0,0,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,2015-02-23 08:11:03 -0800,"['why', 'must', 'a', 'traveler', 'miss', 'a', 'flight', 'to', 'Late', 'Flight', 'check', 'a', 'bag', '-PRON-', 'miss', '-PRON-', 'morning', 'appointment', 'and', '-PRON-', 'lose', '-PRON-', 'business', 'sfo2lax']"
0,4,0,@USAirways nice try at the gate making traveler after traveler put bags in the size guide because you oversold.  Sorry #minefits,2015-02-23 10:35:27 -0800,"['nice', 'try', 'at', 'the', 'gate', 'make', 'traveler', 'after', 'traveler', 'put', 'bag', 'in', 'the', 'size', 'guide', 'because', '-PRON-', 'oversell', 'sorry', 'minefit']"
0,4,0,@USAirways XNA has TSA Precheck! Would be nice if your system knew that.,2015-02-22 03:54:42 -0800,"['XNA', 'have', 'TSA', 'Precheck', 'Would', 'be', 'nice', 'if', '-PRON-', 'system', 'know', 'that']"
0,4,2,@USAirways website isnt working and I cant talk to any1 on the phone to check flight status out of dfw. Roads are awful and cant get there,2015-02-23 08:18:36 -0800,"['website', 'be', 'not', 'work', 'and', '-PRON-', 'can', 'not', 'talk', 'to', 'any1', 'on', 'the', 'phone', 'to', 'check', 'flight', 'status', 'out', 'of', 'dfw', 'road', 'be', 'awful', 'and', 'can', 'not', 'get', 'there']"
0,0,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?",2015-02-23 05:15:06 -0800,"['should', '-PRON-', 'be', 'concerned', 'that', '-PRON-', 'be', 'about', 'to', 'fly', 'on', 'a', 'plane', 'that', 'need', 'to', 'be', 'delay', 'due', 'to', 'a', 'tech', 'stop']"
0,1,0,"@united since I have an international connection at 9am, I'm hoping for the same thing!",2015-02-22 04:10:42 -0800,"['since', '-PRON-', 'have', 'an', 'international', 'connection', 'at', '9', 'a.m.', '-PRON-', 'be', 'hope', 'for', 'the', 'same', 'thing']"
0,4,0,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,2015-02-17 19:25:35 -0800,"['only', 'the', 'JFK', 'baggage', 'office', 'be', 'open', 'to', 'help', 're', 'book', 'all', 'of', '-PRON-', 'on', 'Cancelled', 'Flightled', 'flight', '3121', 'to', 'DCA', 'shameful']"
0,3,0,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,2015-02-17 14:33:04 -0800,"['why', 'do', '-PRON-', 'tsa', 'pre', 'work', 'with', 'every', 'airline', 'but', '-PRON-', '-PRON-', 'pay', 'good', 'money', 'for', 'that', 'spend', '30', 'min', 'on', 'phone', 'to', 'fix', 'to', 'zero', 'success']"
0,4,0,"@USAirways And by the way, I'm planning it while I've Ben waiting in the line at customer service in PHX...for over an hour!",2015-02-22 23:17:25 -0800,"['and', 'by', 'the', 'way', '-PRON-', 'be', 'plan', '-PRON-', 'while', '-PRON-', 'have', 'Ben', 'wait', 'in', 'the', 'line', 'at', 'customer', 'service', 'in', 'PHX', 'for', 'over', 'an', 'hour']"
0,5,0,@AmericanAir I need refund.,2015-02-24 08:00:02 -0800,"['-PRON-', 'need', 'refund']"
0,2,0,@SouthwestAir crazy how every airline flew out to the northeast tonight except you,2015-02-21 18:09:33 -0800,"['crazy', 'how', 'every', 'airline', 'fly', 'out', 'to', 'the', 'northeast', 'tonight', 'except', '-PRON-']"
0,4,0,@USAirways if I cant get through to reservations how can they take a look? 2+ hour hold times are not reasonable in any industry!,2015-02-17 15:47:49 -0800,"['if', '-PRON-', 'can', 'not', 'get', 'through', 'to', 'reservation', 'how', 'can', '-PRON-', 'take', 'a', 'look', '2', '+', 'hour', 'hold', 'time', 'be', 'not', 'reasonable', 'in', 'any', 'industry']"
0,4,0,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.,2015-02-17 08:52:49 -0800,"['-PRON-', 'have', 'the', 'ability', 'to', 'switch', '-PRON-', 'flight', 'to', 'but', '-PRON-', 'can', 'not', 'tell', '-PRON-', 'where', '-PRON-', 'bag', 'be']"
0,4,0,@USAirways is the real MVP for holding up the flight connecting Philly to Tampa.,2015-02-18 17:40:41 -0800,"['be', 'the', 'real', 'MVP', 'for', 'hold', 'up', 'the', 'flight', 'connect', 'philly', 'to', 'Tampa']"
0,5,0,@AmericanAir cost me over 200 dollars because flight was Cancelled Flightled and couldn't even give me a food comp!! Fly @JetBlue @Delta they take,2015-02-24 10:07:20 -0800,"['cost', '-PRON-', 'over', '200', 'dollar', 'because', 'flight', 'be', 'cancel', 'Flightled', 'and', 'could', 'not', 'even', 'give', '-PRON-', 'a', 'food', 'comp', 'fly', '-PRON-', 'take']"
0,5,0,@AmericanAir I can't work with them if the call gets cut off while I'm still holding..... Is DFW looking any better tomorrow?,2015-02-23 17:23:08 -0800,"['-PRON-', 'can', 'not', 'work', 'with', '-PRON-', 'if', 'the', 'call', 'get', 'cut', 'off', 'while', '-PRON-', 'be', 'still', 'hold', 'be', 'dfw', 'look', 'any', 'well', 'tomorrow']"
0,5,0,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.,2015-02-24 04:42:46 -0800,"['as', '-PRON-', 'flight', 'attendant', 'be', 'an', 'extension', 'of', '-PRON-', 'brand', 'bitchy', 'flight', 'attendant', 'on', '5:30', 'am', 'flight', 'be', 'not', 'appreciate']"
0,1,0,@united why am i mot getting my refund?,2015-02-17 08:46:46 -0800,"['why', 'be', 'i', 'mot', 'get', '-PRON-', 'refund']"
0,1,0,@united lots of reports of system failures delaying flights over the last week. Currently sitting on the tarmac at OGG for over an hour.,2015-02-23 18:43:07 -0800,"['lot', 'of', 'report', 'of', 'system', 'failure', 'delay', 'flight', 'over', 'the', 'last', 'week', 'currently', 'sit', 'on', 'the', 'tarmac', 'at', 'OGG', 'for', 'over', 'an', 'hour']"
0,4,0,@USAirways So you Cancelled Flightled my flight AGAIN? are you paying for my hotel?!,2015-02-21 16:59:35 -0800,"['so', '-PRON-', 'cancel', 'Flightled', '-PRON-', 'flight', 'again', 'be', '-PRON-', 'pay', 'for', '-PRON-', 'hotel']"
0,1,0,@united I'm asking if you can simplify the communications- thx,2015-02-18 17:59:08 -0800,"['-PRON-', 'be', 'ask', 'if', '-PRON-', 'can', 'simplify', 'the', 'communications-', 'thx']"
0,5,0,@AmericanAir I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,2015-02-22 15:40:46 -0800,"['-PRON-', 'have', 'call', 'that', 'and', '-PRON-', 'say', '-PRON-', 'can', 'not', 'help', '-PRON-', 'and', '-PRON-', 'be', 'out', 'of', '-PRON-', 'hand', '-PRON-', 'really', 'feel', 'like', 'an', 'under', 'appreciate', 'customer']"
0,1,0,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK,2015-02-23 10:33:26 -0800,"['from', 'MEX', 'NRT', 'date', 'TBD', 'but', '-PRON-', 'be', 'get', 'a', '200', 'to', '300', 'usd', 'difference', 'in', '-PRON-', 'quotation', 'through', 'September', 'when', 'compare', 'to', 'MEX', 'BKK']"
0,4,0,@USAirways not moving we are in the tarmac delayed for some unknown reason. I'll keep you posted,2015-02-19 12:22:27 -0800,"['not', 'move', '-PRON-', 'be', 'in', 'the', 'tarmac', 'delay', 'for', 'some', 'unknown', 'reason', '-PRON-', 'will', 'keep', '-PRON-', 'post']"
0,5,0,"@AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.",2015-02-23 21:03:08 -0800,"['-PRON-', 'be', 'clueless', 'a', 'kind', 'rez', 'agnt', 'contact', 'USAir', '4me', 'around', 'midnite', 'tell', '-PRON-', 'what', 'to', 'do', 'if', 'not', 'that', '-PRON-', ""'d"", 'have', 'miss', 'funeral']"
0,4,0,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,2015-02-21 21:21:38 -0800,"['get', 'new', 'plane', 'then', 'get', 'on', 'this', 'plane', 'at', '7:50', '-PRON-', '10:20', 'now', 'and', 'still', 'on', 'tarmac', 'how', 'ru', 'go', 'to', 'compensate', '-PRON-', 'for', 'this']"
0,1,0,@united and that it would be sent on the next flight to Hayden/steamboat (HDN) from Denver. So I'm hoping its on there,2015-02-22 16:56:37 -0800,"['and', 'that', '-PRON-', 'would', 'be', 'send', 'on', 'the', 'next', 'flight', 'to', 'Hayden', 'steamboat', 'HDN', 'from', 'Denver', 'so', '-PRON-', 'be', 'hope', '-PRON-', 'on', 'there']"
0,3,0,"@JetBlue after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. Incredible!",2015-02-22 17:35:59 -0800,"['after', 'boarding', 'flight', '0510', 'the', 'captain', 'inform', 'that', '-PRON-', 'could', 'exceed', 'the16', 'hrs', 'regulation', 'and', 'turn', 'the', 'plane', 'around', 'incredible']"
0,1,0,@united never again.,2015-02-21 16:31:13 -0800,"['never', 'again']"
0,1,0,@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,2015-02-23 10:31:50 -0800,"['be', 'there', 'a', 'United', 'gold', 'number', '-PRON-', 'have', 'be', 'on', 'hold', '24', 'minute', 'and', 'think', '-PRON-', 'may', 'be', 'lose', 'in', 'nowhereland', 'have', 'a', 'gold', 'reservation', 'help']"
0,1,0,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",2015-02-23 20:36:46 -0800,"['try', 'call', 'too', 'but', 'w/25', 'min', 'phn', 'wait', 'mean', '-PRON-', ""'d"", 'miss', 'option', 'anyway']"
0,1,1,“@united: @leigh_emery We don't like to hear this. Is there anything we can help with? Thanks. ^EY” another empty offer for help.,2015-02-20 19:37:08 -0800,"['@unite', '-PRON-', 'do', 'not', 'like', 'to', 'hear', 'this', 'be', 'there', 'anything', '-PRON-', 'can', 'help', 'with', 'thank', '^EY', 'another', 'empty', 'offer', 'for', 'help']"
0,5,0,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".",2015-02-24 05:10:57 -0800,"['disappointing', 'lack', 'of', 'kindness', 'toward', 'this', 'person', 'the', 'agent', 'ask', '-PRON-', 'counterpart', 'why', 'this', 'person', 'be', 'talk', 'to', '-PRON-']"
0,2,0,@SouthwestAir luggage delivery between 1-4am? Really? After I was told by midnight multiple times? Why lie? Crazy and bad business.,2015-02-22 20:25:32 -0800,"['luggage', 'delivery', 'between', '1', '4am', 'really', 'after', '-PRON-', 'be', 'tell', 'by', 'midnight', 'multiple', 'time', 'why', 'lie', 'crazy', 'and', 'bad', 'business']"
0,2,0,"@SouthwestAir are any flights leaving DC today? Flight was Cancelled Flightled, been on hold for over an hour.",2015-02-21 08:48:59 -0800,"['be', 'any', 'flight', 'leave', 'DC', 'today', 'flight', 'be', 'cancel', 'Flightled', 'be', 'on', 'hold', 'for', 'over', 'an', 'hour']"
0,4,0,"@USAirways the two women workng PHL bag check term C @ 11:30 ET should be fired for being rude, pushy and treating customers with disrespect",2015-02-20 09:03:52 -0800,"['the', 'two', 'woman', 'workng', 'phl', 'bag', 'check', 'term', 'c', '11:30', 'et', 'should', 'be', 'fire', 'for', 'be', 'rude', 'pushy', 'and', 'treat', 'customer', 'with', 'disrespect']"
0,2,0,@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?,2015-02-18 17:13:58 -0800,"['-PRON-', 'be', 'go', 'to', 'stop', 'fly', 'with', '-PRON-', 'delay', 'everytime', 'this', 'time', 'due', 'to', 'paperwork']"
0,4,0,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,2015-02-22 04:15:08 -0800,"['-PRON-', 'phone', 'have', 'be', 'on', 'hold', 'since', 'midght', 'fkn', '7', 'hrs', 'of', 'hold', 'unacceptable']"
0,1,0,@united I've never experienced worst customer service. Placing blame on codeshare partners and not assuming responsibility is unacceptable,2015-02-23 15:17:32 -0800,"['-PRON-', 'have', 'never', 'experience', 'bad', 'customer', 'service', 'place', 'blame', 'on', 'codeshare', 'partner', 'and', 'not', 'assume', 'responsibility', 'be', 'unacceptable']"
0,4,0,@USAirways why cant Sapphire members reach anyone on the phone?,2015-02-21 08:40:26 -0800,"['why', 'can', 'not', 'Sapphire', 'member', 'reach', 'anyone', 'on', 'the', 'phone']"
0,1,1,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR,2015-02-23 16:17:46 -0800,"['agent', 'in', 'LAS', 'let', '20', 'customer', 'know', '-PRON-', 'can', 'not', 'help', '-PRON-', 'rebook', 'delay', 'flight', 'to', 'DEN', 'unfriendlyskie']"
0,2,0,@SouthwestAir done messed up now!!! I have planned a trip to #CostaRica for pennies!!! #VacaTime ✈️💺,2015-02-17 14:24:11 -0800,"['do', 'mess', 'up', 'now', '-PRON-', 'have', 'plan', 'a', 'trip', 'to', 'CostaRica', 'for', 'penny', 'VacaTime', '✈', '️', '💺']"
0,1,0,@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,2015-02-18 20:04:37 -0800,"['yes', '-PRON-', 'be', 'in', 'EWR', 'and', '-PRON-', 'be', 'correct', 'but', 'just', 'the', 'fact', 'the', '-PRON-', 'be', 'beought', 'up', 'for', '-PRON-', 'to', 'share', 'room', 'be', 'unexpactable']"
0,1,0,@united you really need a better system for handling Cancelled Flightled flights http://t.co/3uBCoAsyws,2015-02-22 07:59:05 -0800,"['-PRON-', 'really', 'need', 'a', 'well', 'system', 'for', 'handle', 'Cancelled', 'Flightled', 'flight']"
0,1,0,@united pls stop sending texts every 15mins saying my flight is delayed another 15mins-It's been 3hrs. I usually defend u but this is lame..,2015-02-22 13:24:39 -0800,"['pls', 'stop', 'send', 'text', 'every', '15min', 'say', '-PRON-', 'flight', 'be', 'delay', 'another', '15mins', '-PRON-', 'be', 'be', '3hrs', '-PRON-', 'usually', 'defend', 'u', 'but', 'this', 'be', 'lame']"
0,3,0,@JetBlue I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow,2015-02-23 17:40:34 -0800,"['-PRON-', 'guess', '-PRON-', 'be', 'not', 'able', 'to', 'do', 'anything', 'to', 'improve', 'the', 'time', 'and', 'now', '-PRON-', 'look', 'even', 'Late', 'Flightr', 'go', 'to', 'be', 'a', 'zombie', 'tomorrow']"
0,1,0,"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",2015-02-23 10:13:37 -0800,"['-PRON-', 'be', 'not', 'get', 'any', 'well', '-PRON-', ""'d"", 'suggest', '-PRON-', 'get', 'a', 'senior', 'manager', 'to', 'this', 'gate', 'then', 'retrain', 'these', 'gate', 'people']"
0,5,0,@AmericanAir   You neglected to mention the $200 fee per ticket.  I had a medical reason and still have had to jump thru hoops.,2015-02-22 12:55:20 -0800,"['-PRON-', 'neglect', 'to', 'mention', 'the', '$', '200', 'fee', 'per', 'ticket', '-PRON-', 'have', 'a', 'medical', 'reason', 'and', 'still', 'have', 'have', 'to', 'jump', 'thru', 'hoop']"
0,2,1,@SouthwestAir can't believe how many paying customers you left high and dry with no reason for flight Cancelled Flightlations Monday out of BDL! Wow.,2015-02-17 18:52:31 -0800,"['can', 'not', 'believe', 'how', 'many', 'pay', 'customer', '-PRON-', 'leave', 'high', 'and', 'dry', 'with', 'no', 'reason', 'for', 'flight', 'cancel', 'Flightlations', 'Monday', 'out', 'of', 'BDL', 'wow']"
0,4,0,"@USAirways Just discovered that they billed us $300 for the rescheduled flight, which cost me a second day of lost work.",2015-02-22 19:24:27 -0800,"['just', 'discover', 'that', '-PRON-', 'bill', '-PRON-', '$', '300', 'for', 'the', 'reschedule', 'flight', 'which', 'cost', '-PRON-', 'a', 'second', 'day', 'of', 'lost', 'work']"
